year;date;title;authors;n_authors;col_code;volume;start_page;end_page;base_url;filename
2015;2015-10-20;Multidecadal change in streamflow associated with anthropogenic disturbances in the tropical Andes;A. Molina, V. Vanacker, E. Brisson, D. Mora, and V. Balthazar;5;0;19;4201;4213;https://hess.copernicus.org/articles/19/4201/2015/;hess-19-4201-2015.pdf
2015;2015-10-21;High-quality observation of surface imperviousness for urban runoff modelling using UAV imagery;P. Tokarczyk, J. P. Leitao, J. Rieckermann, K. Schindler, and F. Blumensaat;5;0;19;4215;4228;https://hess.copernicus.org/articles/19/4215/2015/;hess-19-4215-2015.pdf
2015;2015-10-21;Groundwater-dependent ecosystems: recent insights from satellite and field-based studies;D. Eamus, S. Zolfaghar, R. Villalobos-Vega, J. Cleverly, and A. Huete;5;1;19;4229;4256;https://hess.copernicus.org/articles/19/4229/2015/;hess-19-4229-2015.pdf
2015;2015-10-22;Reconstructing the natural hydrology of the San Francisco Bay–Delta watershed;P. Fox, P. H. Hutton, D. J. Howes, A. J. Draper, and L. Sears;5;0;19;4257;4274;https://hess.copernicus.org/articles/19/4257/2015/;hess-19-4257-2015.pdf
2015;2015-10-22;Correction of real-time satellite precipitation with satellite soil moisture observations;W. Zhan, M. Pan, N. Wanders, and E. F. Wood;4;2;19;4275;4291;https://hess.copernicus.org/articles/19/4275/2015/;hess-19-4275-2015.pdf
2015;2015-10-22;Effects of changes in moisture source and the upstream rainout on stable isotopes in precipitation – a case study in Nanjing, eastern China;Y. Tang, H. Pang, W. Zhang, Y. Li, S. Wu, and S. Hou;6;2;19;4293;4306;https://hess.copernicus.org/articles/19/4293/2015/;hess-19-4293-2015.pdf
2015;2015-10-23;Historical changes in frequency of extreme floods in Prague;L. Elleder;1;0;19;4307;4315;https://hess.copernicus.org/articles/19/4307/2015/;hess-19-4307-2015.pdf
2015;2015-10-23;Impacts of grid resolution on surface energy fluxes simulated with an integrated surface-groundwater flow model;P. Shrestha, M. Sulis, C. Simmer, and S. Kollet;4;2;19;4317;4326;https://hess.copernicus.org/articles/19/4317/2015/;hess-19-4317-2015.pdf
2015;2015-10-28;Regional analysis of groundwater droughts using hydrograph classification;J. P. Bloomfield, B. P. Marchant, S. H. Bricker, and R. B. Morgan;4;2;19;4327;4344;https://hess.copernicus.org/articles/19/4327/2015/;hess-19-4327-2015.pdf
2015;2015-10-28;DAHITI – an innovative approach for estimating water level time series over inland waters using multi-mission satellite altimetry;C. Schwatke, D. Dettmering, W. Bosch, and F. Seitz;4;0;19;4345;4364;https://hess.copernicus.org/articles/19/4345/2015/;hess-19-4345-2015.pdf
2015;2015-10-29;Process verification of a hydrological model using a temporal parameter sensitivity analysis;M. Pfannerstill, B. Guse, D. Reusser, and N. Fohrer;4;0;19;4365;4376;https://hess.copernicus.org/articles/19/4365/2015/;hess-19-4365-2015.pdf
2015;2015-10-30;Towards ecosystem accounting: a comprehensive approach to modelling multiple hydrological ecosystem services;C. Duku, H. Rathjens, S. J. Zwart, and L. Hein;4;2;19;4377;4396;https://hess.copernicus.org/articles/19/4377/2015/;hess-19-4377-2015.pdf
2015;2015-10-30;Identification of spatial and temporal contributions of rainfalls to flash floods using neural network modelling: case study on the Lez basin (southern France);T. Darras, V. Borrell Estupina, L. Kong-A-Siou, B. Vayssade, A. Johannet, and S. Pistre;6;0;19;4397;4410;https://hess.copernicus.org/articles/19/4397/2015/;hess-19-4397-2015.pdf
2015;2015-11-02;Impact of the Three Gorges Dam, the South–North Water Transfer Project and water abstractions on the duration and intensity of salt intrusions in the Yangtze River estuary;M. Webber, M. T. Li, J. Chen, B. Finlayson, D. Chen, Z. Y. Chen, M. Wang, and J. Barnett;8;0;19;4411;4425;https://hess.copernicus.org/articles/19/4411/2015/;hess-19-4411-2015.pdf
2015;2015-11-04;Determining the stable isotope composition of pore water from saturated and unsaturated zone core: improvements to the direct vapour equilibration laser spectrometry method;M. J. Hendry, E. Schmeling, L. I. Wassenaar, S. L. Barbour, and D. Pratt;5;0;19;4427;4440;https://hess.copernicus.org/articles/19/4427/2015/;hess-19-4427-2015.pdf
2015;2015-11-05;SACRA – a method for the estimation of global high-resolution crop calendars from a satellite-sensed NDVI;S. Kotsuki and K. Tanaka;2;2;19;4441;4461;https://hess.copernicus.org/articles/19/4441/2015/;hess-19-4441-2015.pdf
2015;2015-11-06;Evaluating the utility of satellite soil moisture retrievals over irrigated areas and the ability of land data assimilation methods to correct for unmodeled processes;S. V. Kumar, C. D. Peters-Lidard, J. A. Santanello, R. H. Reichle, C. S. Draper, R. D. Koster, G. Nearing, and M. F. Jasinski;8;2;19;4463;4478;https://hess.copernicus.org/articles/19/4463/2015/;hess-19-4463-2015.pdf
2015;2015-11-09;Quantification of the contribution of the Beauce groundwater aquifer to the discharge of the Loire River using thermal infrared satellite imaging;E. Lalot, F. Curie, V. Wawrzyniak, F. Baratelli, S. Schomburgk, N. Flipo, H. Piegay, and F. Moatar;8;0;19;4479;4492;https://hess.copernicus.org/articles/19/4479/2015/;hess-19-4479-2015.pdf
2015;2015-11-09;Effects of mountain tea plantations on nutrient cycling at upstream watersheds;T.-C. Lin, P.-J. L. Shaner, L.-J. Wang, Y.-T. Shih, C.-P. Wang, G.-H. Huang, and J.-C. Huang;7;0;19;4493;4504;https://hess.copernicus.org/articles/19/4493/2015/;hess-19-4493-2015.pdf
2015;2015-11-09;Quantitative analysis of biogeochemically controlled density stratification in an iron-meromictic lake;E. Nixdorf and B. Boehrer;2;0;19;4505;4515;https://hess.copernicus.org/articles/19/4505/2015/;hess-19-4505-2015.pdf
2015;2015-11-12;A conceptual, distributed snow redistribution model;S. Frey and H. Holzmann;2;1;19;4517;4530;https://hess.copernicus.org/articles/19/4517/2015/;hess-19-4517-2015.pdf
2015;2015-11-12;Nonlinear effects of locally heterogeneous hydraulic conductivity fields on regional stream–aquifer exchanges;J. Zhu, C. L. Winter, and Z. Wang;3;1;19;4531;4545;https://hess.copernicus.org/articles/19/4531/2015/;hess-19-4531-2015.pdf
2015;2015-11-16;Climate response to Amazon forest replacement by heterogeneous crop cover;A. M. Badger and P. A. Dirmeyer;2;1;19;4547;4557;https://hess.copernicus.org/articles/19/4547/2015/;hess-19-4547-2015.pdf
2015;2015-11-17;Large-scale hydrological modelling by using modified PUB recommendations: the India-HYPE case;I. G. Pechlivanidis and B. Arheimer;2;2;19;4559;4579;https://hess.copernicus.org/articles/19/4559/2015/;hess-19-4559-2015.pdf
2015;2015-11-18;Review and classification of indicators of green water availability and scarcity;J. F. Schyns, A. Y. Hoekstra, and M. J. Booij;3;0;19;4581;4608;https://hess.copernicus.org/articles/19/4581/2015/;hess-19-4581-2015.pdf
2015;2015-11-20;Climate change and its impacts on river discharge in two climate regions in China;H. Xu and Y. Luo;2;0;19;4609;4618;https://hess.copernicus.org/articles/19/4609/2015/;hess-19-4609-2015.pdf
2015;2015-11-23;From runoff to rainfall: inverse rainfall–runoff modelling in a high temporal resolution;M. Herrnegger, H. P. Nachtnebel, and K. Schulz;3;1;19;4619;4639;https://hess.copernicus.org/articles/19/4619/2015/;hess-19-4619-2015.pdf
2015;2015-11-24;Novel indices for the comparison of precipitation extremes and floods: an example from the Czech territory;M. Müller, M. Kašpar, A. Valeriánová, L. Crhová, E. Holtanová, and B. Gvoždíková;6;1;19;4641;4652;https://hess.copernicus.org/articles/19/4641/2015/;hess-19-4641-2015.pdf
2015;2015-11-25;The SPARSE model for the prediction of water stress and evapotranspiration components from thermal infra-red data and its evaluation over irrigated and rainfed wheat;G. Boulet, B. Mougenot, J.-P. Lhomme, P. Fanise, Z. Lili-Chabaane, A. Olioso, M. Bahir, V. Rivalland, L. Jarlan, O. Merlin, B. Coudert, S. Er-Raki, and J.-P. Lagouarde;13;0;19;4653;4672;https://hess.copernicus.org/articles/19/4653/2015/;hess-19-4653-2015.pdf
2015;2015-11-26;Reconciling high-altitude precipitation in the upper Indus basin with glacier mass balances and runoff;W. W. Immerzeel, N. Wanders, A. F. Lutz, J. M. Shea, and M. F. P. Bierkens;5;2;19;4673;4687;https://hess.copernicus.org/articles/19/4673/2015/;hess-19-4673-2015.pdf
2015;2015-11-27;Defining high-flow seasons using temporal streamflow patterns from a global model;D. Lee, P. Ward, and P. Block;3;0;19;4689;4705;https://hess.copernicus.org/articles/19/4689/2015/;hess-19-4689-2015.pdf
2015;2015-11-27;Trends in floods in West Africa: analysis based on 11 catchments in the region;B. N. Nka, L. Oudin, H. Karambiri, J. E. Paturel, and P. Ribstein;5;1;19;4707;4719;https://hess.copernicus.org/articles/19/4707/2015/;hess-19-4707-2015.pdf
2015;2015-12-03;Flood sensitivity of the Bavarian Alpine Foreland since the late Middle Ages in the context of internal and external climate forcing factors;O. Böhm, J. Jacobeit, R. Glaser, and K.-F. Wetzel;4;0;19;4721;4734;https://hess.copernicus.org/articles/19/4721/2015/;hess-19-4721-2015.pdf
2015;2015-12-03;Regime shifts in annual maximum rainfall across Australia – implications for intensity–frequency–duration (IFD) relationships;D. C. Verdon-Kidd and A. S. Kiem;2;0;19;4735;4746;https://hess.copernicus.org/articles/19/4735/2015/;hess-19-4735-2015.pdf
2015;2015-12-03;Water vapor mapping by fusing InSAR and GNSS remote sensing data and atmospheric simulations;F. Alshawaf, B. Fersch, S. Hinz, H. Kunstmann, M. Mayer, and F. J. Meyer;6;2;19;4747;4764;https://hess.copernicus.org/articles/19/4747/2015/;hess-19-4747-2015.pdf
2015;2015-12-03;Evaluation of soil moisture downscaling using a simple thermal-based proxy – the REMEDHUS network (Spain) example;J. Peng, J. Niesel, and A. Loew;3;2;19;4765;4782;https://hess.copernicus.org/articles/19/4765/2015/;hess-19-4765-2015.pdf
2015;2015-12-07;South Asia river-flow projections and their implications for water resources;C. Mathison, A. J. Wiltshire, P. Falloon, and A. J. Challinor;4;0;19;4783;4810;https://hess.copernicus.org/articles/19/4783/2015/;hess-19-4783-2015.pdf
2015;2015-12-16;Comparing the ensemble and extended Kalman filters for in situ soil moisture assimilation with contrasting conditions;D. Fairbairn, A. L. Barbu, J.-F. Mahfouf, J.-C. Calvet, and E. Gelati;5;0;19;4811;4830;https://hess.copernicus.org/articles/19/4811/2015/;hess-19-4811-2015.pdf
2015;2015-12-18;The impact of near-surface soil moisture assimilation at subseasonal, seasonal, and inter-annual timescales;C. Draper and R. Reichle;2;0;19;4831;4844;https://hess.copernicus.org/articles/19/4831/2015/;hess-19-4831-2015.pdf
2015;2015-12-18;Subsurface storage capacity influences climate–evapotranspiration interactions in three western United States catchments;E. S. Garcia and C. L. Tague;2;0;19;4845;4858;https://hess.copernicus.org/articles/19/4845/2015/;hess-19-4845-2015.pdf
2015;2015-12-18;Spatially distributed influence of agro-environmental factors governing nitrate fate and transport in an irrigated stream–aquifer system;R. T. Bailey, M. Ahmadi, T. K. Gates, and M. Arabi;4;2;19;4859;4876;https://hess.copernicus.org/articles/19/4859/2015/;hess-19-4859-2015.pdf
2015;2015-12-21;Green and blue water footprint reduction in irrigated agriculture: effect of irrigation techniques, irrigation strategies and mulching;A. D. Chukalla, M. S. Krol, and A. Y. Hoekstra;3;0;19;4877;4891;https://hess.copernicus.org/articles/19/4877/2015/;hess-19-4877-2015.pdf
2020;2020-01-03;Significant spatial patterns from the GCM seasonal forecasts of global precipitation;Tongtiegang Zhao, Wei Zhang, Yongyong Zhang, Zhiyong Liu, and Xiaohong Chen;5;0;24;1;16;https://hess.copernicus.org/articles/24/1/2020/;hess-24-1-2020.pdf
2020;2020-01-06;Seasonal partitioning of precipitation between streamflow and evapotranspiration, inferred from end-member splitting analysis;James W. Kirchner and Scott T. Allen;2;0;24;17;39;https://hess.copernicus.org/articles/24/17/2020/;hess-24-17-2020.pdf
2020;2020-01-08;Hydrological tracers for assessing transport and dissipation processes of pesticides in a model constructed wetland system;Elena Fernández-Pascual, Marcus Bork, Birte Hensen, and Jens Lange;4;0;24;41;60;https://hess.copernicus.org/articles/24/41/2020/;hess-24-41-2020.pdf
2020;2020-01-08;Reconstituting past flood events: the contribution of citizen science;Bocar Sy, Corine Frischknecht, Hy Dao, David Consuegra, and Gregory Giuliani;5;0;24;61;74;https://hess.copernicus.org/articles/24/61/2020/;hess-24-61-2020.pdf
2020;2020-01-08;A global-scale evaluation of extreme event uncertainty in the eartH2Observe project;Toby R. Marthews, Eleanor M. Blyth, Alberto Martínez-de la Torre, and Ted I. E. Veldkamp;4;2;24;75;92;https://hess.copernicus.org/articles/24/75/2020/;hess-24-75-2020.pdf
2020;2020-01-09;Reconstruction of the 1941 GLOF process chain at Lake Palcacocha (Cordillera Blanca, Peru);Martin Mergili, Shiva P. Pudasaini, Adam Emmer, Jan-Thomas Fischer, Alejo Cochachin, and Holger Frey;6;1;24;93;114;https://hess.copernicus.org/articles/24/93/2020/;hess-24-93-2020.pdf
2020;2020-01-10;Stream temperature and discharge evolution in Switzerland over the last 50 years: annual and seasonal behaviour;Adrien Michel, Tristan Brauchli, Michael Lehning, Bettina Schaefli, and Hendrik Huwald;5;1;24;115;142;https://hess.copernicus.org/articles/24/115/2020/;hess-24-115-2020.pdf
2020;2020-01-13;Processes governing snow ablation in alpine terrain – detailed measurements from the Canadian Rockies;Michael Schirmer and John W. Pomeroy;2;1;24;143;157;https://hess.copernicus.org/articles/24/143/2020/;hess-24-143-2020.pdf
2020;2020-01-14;Reflection tomography of time-lapse GPR data for studying dynamic unsaturated flow phenomena;Adam R. Mangel, Stephen M. J. Moysey, and John Bradford;3;2;24;159;167;https://hess.copernicus.org/articles/24/159/2020/;hess-24-159-2020.pdf
2020;2020-01-14;Temporal rainfall disaggregation using a micro-canonical cascade model: possibilities to improve the autocorrelation;Hannes Müller-Thomy;1;0;24;169;188;https://hess.copernicus.org/articles/24/169/2020/;hess-24-169-2020.pdf
2020;2020-01-16;Flooding in the Mekong Delta: the impact of dyke systems on downstream hydrodynamics;Vo Quoc Thanh, Dano Roelvink, Mick van der Wegen, Johan Reyns, Herman Kernkamp, Giap Van Vinh, and Vo Thi Phuong Linh;7;1;24;189;212;https://hess.copernicus.org/articles/24/189/2020/;hess-24-189-2020.pdf
2020;2020-01-16;Assessing the perturbations of the hydrogeological regime in sloping fens due to roads;Fabien Cochand, Daniel Käser, Philippe Grosvernier, Daniel Hunkeler, and Philip Brunner;5;2;24;213;226;https://hess.copernicus.org/articles/24/213/2020/;hess-24-213-2020.pdf
2020;2020-01-16;A framework for deriving drought indicators from the Gravity Recovery and Climate Experiment (GRACE);Helena Gerdener, Olga Engels, and Jürgen Kusche;3;2;24;227;248;https://hess.copernicus.org/articles/24/227/2020/;hess-24-227-2020.pdf
2020;2020-01-16;A multi-environmental tracer study to determine groundwater residence times and recharge in a structurally complex multi-aquifer system;Cornelia Wilske, Axel Suckow, Ulf Mallast, Christiane Meier, Silke Merchel, Broder Merkel, Stefan Pavetich, Tino Rödiger, Georg Rugel, Agnes Sachse, Stephan M. Weise, and Christian Siebert;12;0;24;249;267;https://hess.copernicus.org/articles/24/249/2020/;hess-24-249-2020.pdf
2020;2020-01-20;Impact of high-resolution sea surface temperature representation on the forecast of small Mediterranean catchments' hydrological responses to heavy precipitation;Alfonso Senatore, Luca Furnari, and Giuseppe Mendicino;3;2;24;269;291;https://hess.copernicus.org/articles/24/269/2020/;hess-24-269-2020.pdf
2020;2020-01-21;Spatiotemporal assimilation–interpolation of discharge records through inverse streamflow routing;Colby K. Fisher, Ming Pan, and Eric F. Wood;3;0;24;293;305;https://hess.copernicus.org/articles/24/293/2020/;hess-24-293-2020.pdf
2020;2020-01-21;Assessment of potential implications of agricultural irrigation policy on surface water scarcity in Brazil;Sebastian Multsch, Maarten S. Krol, Markus Pahlow, André L. C. Assunção, Alberto G. O. P. Barretto, Quirijn de Jong van Lier, and Lutz Breuer;7;0;24;307;324;https://hess.copernicus.org/articles/24/307/2020/;hess-24-307-2020.pdf
2020;2020-01-23;An ensemble square root filter for the joint assimilation of surface soil moisture and leaf area index within the Land Data Assimilation System LDAS-Monde: application over the Euro-Mediterranean region;Bertrand Bonan, Clément Albergel, Yongjun Zheng, Alina Lavinia Barbu, David Fairbairn, Simon Munier, and Jean-Christophe Calvet;7;2;24;325;347;https://hess.copernicus.org/articles/24/325/2020/;hess-24-325-2020.pdf
2020;2020-01-24;On the configuration and initialization of a large-scale hydrological land surface model to represent permafrost;Mohamed E. Elshamy, Daniel Princz, Gonzalo Sapriza-Azuri, Mohamed S. Abdelhamed, Al Pietroniro, Howard S. Wheater, and Saman Razavi;7;1;24;349;379;https://hess.copernicus.org/articles/24/349/2020/;hess-24-349-2020.pdf
